mode,query_class,query_filename,query_filepath,top1_class,top1_filename,top1_filepath,top1_similarity,top1_structure_similarity,top1_is_relevant,recall_at_1,recall_at_5,recall_at_10,ap_at_k,ndcg_at_k,first_tier,second_tier,anmrr
baseline,齿轮带轮凸轮,从动锥齿轮2_001.dwg-2025-09-24-13-33-33-611.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\从动锥齿轮2_001.dwg-2025-09-24-13-33-33-611.png,齿轮带轮凸轮,从动锥齿轮2.dwg-2025-09-24-13-33-33-607.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\从动锥齿轮2.dwg-2025-09-24-13-33-33-607.png,1.0,0.0,1,1.0,1.0,1.0,0.89,0.933746,0.606232,0.694051,0.308711
baseline,齿轮带轮凸轮,后轮轴装_001.dwg-2025-09-24-13-34-24-113.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\后轮轴装_001.dwg-2025-09-24-13-34-24-113.png,齿轮带轮凸轮,后轮轴装.dwg-2025-09-24-13-34-24-109.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\后轮轴装.dwg-2025-09-24-13-34-24-109.png,1.0,0.0,1,1.0,1.0,1.0,0.17619,0.371854,0.011331,0.022663,0.979652
baseline,齿轮带轮凸轮,大带轮—何明2006.dwg-2025-09-24-13-41-02-006.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大带轮—何明2006.dwg-2025-09-24-13-41-02-006.png,齿轮带轮凸轮,大带轮.dwg-2025-09-24-13-41-02-000.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大带轮.dwg-2025-09-24-13-41-02-000.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.546742,0.68272,0.319957
baseline,齿轮带轮凸轮,大齿轮_1.dwg-2025-09-24-13-34-39-712.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大齿轮_1.dwg-2025-09-24-13-34-39-712.png,齿轮带轮凸轮,大齿轮_1_001.dwg-2025-09-24-13-34-39-716.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大齿轮_1_001.dwg-2025-09-24-13-34-39-716.png,1.0,0.0,1,1.0,1.0,1.0,0.348095,0.551785,0.150142,0.249292,0.659564
baseline,齿轮带轮凸轮,大齿轮_4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大齿轮_4.png,齿轮带轮凸轮,大齿轮_8.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大齿轮_8.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.623229,0.708215,0.262748
baseline,齿轮带轮凸轮,太阳轮.dwg-2025-09-24-13-34-39-725.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\太阳轮.dwg-2025-09-24-13-34-39-725.png,齿轮带轮凸轮,太阳轮_001.dwg-2025-09-24-13-34-39-728.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\太阳轮_001.dwg-2025-09-24-13-34-39-728.png,1.0,0.0,1,1.0,1.0,1.0,0.580873,0.751092,0.065156,0.104816,0.895035
baseline,齿轮带轮凸轮,带轮1的结构.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\带轮1的结构.png,弹簧,弹簧.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\弹簧\弹簧.png,0.926365,0.0,0,0.0,0.0,0.0,0.0,0.0,0.087819,0.169972,0.836973
baseline,齿轮带轮凸轮,带轮—何明2006_2.dwg-2025-09-24-13-42-09-134.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\带轮—何明2006_2.dwg-2025-09-24-13-42-09-134.png,齿轮带轮凸轮,带轮—何明2006_2_001.dwg-2025-09-24-13-42-09-139.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\带轮—何明2006_2_001.dwg-2025-09-24-13-42-09-139.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.110482,0.133144,0.855627
baseline,齿轮带轮凸轮,斜齿轮1_2_001.dwg-2025-09-24-13-45-58-650.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\斜齿轮1_2_001.dwg-2025-09-24-13-45-58-650.png,齿轮带轮凸轮,斜齿轮1_2.dwg-2025-09-24-13-45-58-644.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\斜齿轮1_2.dwg-2025-09-24-13-45-58-644.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.025496,0.504249,0.594722
baseline,齿轮带轮凸轮,斜齿轮20dwg_1_001.dwg-2025-09-24-13-45-58-670.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\斜齿轮20dwg_1_001.dwg-2025-09-24-13-45-58-670.png,齿轮带轮凸轮,斜齿轮20dwg_1.dwg-2025-09-24-13-45-58-666.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\斜齿轮20dwg_1.dwg-2025-09-24-13-45-58-666.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.002833,0.016997,0.983376
baseline,齿轮带轮凸轮,齿轮轴_13.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴_13.png,齿轮带轮凸轮,齿轮轴_10.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴_10.png,0.999996,0.0,1,1.0,1.0,1.0,1.0,1.0,0.623229,0.696884,0.263759
baseline,齿轮带轮凸轮,齿轮轴_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴_2.png,齿轮带轮凸轮,齿轮轴.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴.png,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.617564,0.694051,0.275315
cleaning_only,人孔,11.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\11.png,人孔,4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\4.png,0.99857,0.0,1,1.0,1.0,1.0,1.0,1.0,0.921053,0.947368,0.046915
cleaning_only,人孔,12.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\12.png,人孔,2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\2.png,0.999082,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,13.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\13.png,人孔,A-400-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21516-95回转盖板式平焊法兰人孔\A\A-400-0.6.png,0.999101,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,14.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\14.png,人孔,DN450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN450.png,0.999268,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045732
cleaning_only,人孔,450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21595-99\450.png,人孔,500.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21595-99\500.png,0.999667,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,9.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\9.png,人孔,12.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\12.png,0.998249,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,A-400-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21516-95回转盖板式平焊法兰人孔\A\A-400-0.6.png,人孔,A-MFM-400-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21517-95回转盖带颈平焊法兰人孔\A-MFM-400-1.0.png,0.999931,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,A-MFM-400-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21517-95回转盖带颈平焊法兰人孔\A-MFM-400-1.0.png,人孔,A-400-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21516-95回转盖板式平焊法兰人孔\A\A-400-0.6.png,0.999931,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,B-500-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21516-95回转盖板式平焊法兰人孔\B\B-500-0.6.png,人孔,B-450-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21516-95回转盖板式平焊法兰人孔\B\B-450-0.6.png,0.999977,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,DN400.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN400.png,人孔,DN500.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN500.png,0.999903,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,DN450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN450.png,人孔,14.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\14.png,0.999268,0.0,1,1.0,1.0,1.0,1.0,1.0,0.921053,0.947368,0.046127
cleaning_only,人孔,DN500.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN500.png,人孔,DN400.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN400.png,0.999903,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,DN500不锈钢垂直吊盖带颈平焊人孔.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21599-99垂直吊盖不锈钢法兰人孔\DN500不锈钢垂直吊盖带颈平焊人孔.png,人孔,RF500-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21596-99回转盖不锈钢法兰人孔\RF500-1.0.png,0.998652,0.0,1,1.0,1.0,1.0,1.0,1.0,0.894737,0.947368,0.055588
cleaning_only,人孔,DN600.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN600.png,人孔,DN500.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN500.png,0.999549,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,HG21517～24.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21517-24\HG21517～24.png,装配图工序图,工艺卡片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\装配图工序图\工艺卡片.png,0.999471,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cleaning_only,人孔,HG21518-93.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21518-93\HG21518-93.png,人孔,RF450-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21596-99回转盖不锈钢法兰人孔\RF450-1.0.png,0.998132,0.0,1,1.0,1.0,1.0,1.0,1.0,0.921053,0.947368,0.047112
cleaning_only,人孔,HG21597-1999-1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\HG21597-1999-1.png,人孔,11.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\11.png,0.998349,0.0,1,1.0,1.0,1.0,1.0,1.0,0.868421,0.947368,0.060122
cleaning_only,人孔,RF500-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21596-99回转盖不锈钢法兰人孔\RF500-1.0.png,人孔,DN450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN450.png,0.998713,0.0,1,1.0,1.0,1.0,1.0,1.0,0.921053,0.947368,0.047112
cleaning_only,人孔,椭圆压力容器卫生人孔.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\椭圆压力容器卫生人孔\椭圆压力容器卫生人孔.png,人孔,450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21595-99\450.png,0.997487,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,人孔,锅炉人孔DN400×300.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\锅炉人孔DN400×300\锅炉人孔DN400×300.png,人孔,A-RF-500-4.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21518-95回转盖带颈对焊法兰人孔\A-RF-500-4.0.png,0.983845,0.0,1,1.0,1.0,1.0,1.0,1.0,0.947368,0.947368,0.045535
cleaning_only,叶轮叶片,17001-G160F-0000 叶轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\17001-G160F-0000 叶轮.png,叶轮叶片,叶片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶片.png,0.998338,0.0,1,1.0,1.0,1.0,0.776389,0.863015,0.344828,0.37931,0.586883
cleaning_only,叶轮叶片,533c29e4bb281fd0377f69d566f4ea04.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\533c29e4bb281fd0377f69d566f4ea04.png,叶轮叶片,微信图片_20251014201725_41_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201725_41_58.png,1.0,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.034483,0.034483,0.960784
cleaning_only,叶轮叶片,叶片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶片.png,叶轮叶片,17001-G160F-0000 叶轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\17001-G160F-0000 叶轮.png,0.998338,0.0,1,1.0,1.0,1.0,0.866389,0.926636,0.344828,0.37931,0.589588
cleaning_only,叶轮叶片,叶轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶轮.png,叶轮叶片,17001-G160F-0000 叶轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\17001-G160F-0000 叶轮.png,0.99657,0.0,1,1.0,1.0,1.0,0.878889,0.930569,0.344828,0.37931,0.587559
cleaning_only,叶轮叶片,叶轮和叶片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶轮和叶片.png,花键,内花键.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\花键\内花键.png,0.920436,0.0,0,0.0,1.0,1.0,0.075,0.208294,0.103448,0.206897,0.746112
cleaning_only,叶轮叶片,左螺旋叶片LS25.2.2-3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\左螺旋叶片LS25.2.2-3.png,花键,微信图片_20251014202422_50_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\花键\微信图片_20251014202422_50_58.png,0.994945,0.0,0,0.0,1.0,1.0,0.025,0.094788,0.344828,0.37931,0.632184
cleaning_only,叶轮叶片,微信图片_20251014201257_23_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201257_23_58.png,装配图工序图,A0组合机床联系尺寸图.dwg-2025-09-24-13-38-38-382.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\装配图工序图\A0组合机床联系尺寸图.dwg-2025-09-24-13-38-38-382.png,0.997767,0.0,0,0.0,0.0,0.0,0.0,0.0,0.034483,0.034483,0.965855
cleaning_only,叶轮叶片,微信图片_20251014201339_25_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201339_25_58.png,管,clean_管路布置A2.dwg-2025-09-24-13-37-19-774.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_管路布置A2.dwg-2025-09-24-13-37-19-774.png,0.957755,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cleaning_only,叶轮叶片,微信图片_20251014201355_26_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201355_26_58.png,叶轮叶片,微信图片_20251014201554_34_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201554_34_58.png,0.999993,0.0,1,1.0,1.0,1.0,0.636548,0.775337,0.344828,0.37931,0.595673
cleaning_only,叶轮叶片,微信图片_20251014201406_27_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201406_27_58.png,夹具,工艺卡7.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\工艺卡7.png,0.998835,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.972617
cleaning_only,叶轮叶片,微信图片_20251014201420_28_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201420_28_58.png,叶轮叶片,微信图片_20251014201716_40_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201716_40_58.png,0.999767,0.0,1,1.0,1.0,1.0,0.866389,0.926636,0.344828,0.37931,0.587559
cleaning_only,叶轮叶片,微信图片_20251014201435_29_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201435_29_58.png,夹具,35铣外形（2_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\35铣外形（2_1.png,0.995439,0.0,0,0.0,0.0,0.0,0.0,0.0,0.068966,0.103448,0.880663
cleaning_only,叶轮叶片,微信图片_20251014201510_32_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201510_32_58.png,叶轮叶片,微信图片_20251014201502_31_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201502_31_58.png,0.999165,0.0,1,1.0,1.0,1.0,0.1,0.220092,0.034483,0.034483,0.938134
cleaning_only,叶轮叶片,微信图片_20251014201546_33_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201546_33_58.png,盘盖,手腕回转缸端盖_001.dwg-2025-09-24-13-45-44-920.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\手腕回转缸端盖_001.dwg-2025-09-24-13-45-44-920.png,0.996925,0.0,0,0.0,0.0,1.0,0.034722,0.135685,0.068966,0.068966,0.92664
cleaning_only,叶轮叶片,微信图片_20251014201554_34_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201554_34_58.png,叶轮叶片,微信图片_20251014201355_26_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201355_26_58.png,0.999993,0.0,1,1.0,1.0,1.0,0.636548,0.775337,0.344828,0.37931,0.595673
cleaning_only,叶轮叶片,微信图片_20251014201612_35_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201612_35_58.png,齿轮带轮凸轮,轮形飞轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\轮形飞轮.png,0.969719,0.0,0,0.0,0.0,1.0,0.045238,0.151762,0.068966,0.068966,0.925287
cleaning_only,叶轮叶片,微信图片_20251014201621_36_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201621_36_58.png,夹具,夹具设计拨叉零件图_001.dwg-2025-09-24-13-41-20-183.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\夹具设计拨叉零件图_001.dwg-2025-09-24-13-41-20-183.png,0.999105,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cleaning_only,叶轮叶片,微信图片_20251014201631_37_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201631_37_58.png,叶轮叶片,微信图片_20251014201502_31_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201502_31_58.png,0.998665,0.0,1,1.0,1.0,1.0,0.2,0.358954,0.068966,0.068966,0.921907
cleaning_only,叶轮叶片,微信图片_20251014201716_40_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201716_40_58.png,叶轮叶片,微信图片_20251014201420_28_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201420_28_58.png,0.999767,0.0,1,1.0,1.0,1.0,0.776389,0.863015,0.344828,0.37931,0.589926
cleaning_only,叶轮叶片,（叶轮）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\（叶轮）.png,箱体,01103-G160F-0000  油封25.41.25.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\01103-G160F-0000  油封25.41.25.6.png,0.956883,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cleaning_only,垫圈,10.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\带齿锁紧垫圈 - GB 861.1-87\10.png,垫圈,16.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\带齿锁紧垫圈 - GB 861.1-87\16.png,0.999986,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.018944
cleaning_only,垫圈,10.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\弹簧垫圈 - GB 859-87\10.png,垫圈,8.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\弹簧垫圈 - GB 7244-87\8.png,0.999991,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019858
cleaning_only,垫圈,10.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\带齿锁紧垫圈 - GB 862.1-87\10.png,垫圈,6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\锯齿锁紧垫圈 - GB 862.2-87\6.png,0.999749,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019068
cleaning_only,垫圈,14.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\弹簧垫圈 - GB 7244-87\14.png,垫圈,24.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\弹簧垫圈 - GB 859-87\24.png,0.999991,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019644
cleaning_only,垫圈,14.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 96-85\14.png,垫圈,8.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 96-85\8.png,0.99991,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.018682
cleaning_only,垫圈,16-100.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\16-100.png,垫圈,16-90.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\16-90.png,0.999996,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019378
cleaning_only,垫圈,24.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 848-85\24.png,垫圈,30.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 848-85\30.png,0.999987,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019393
cleaning_only,垫圈,30-130.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\30-130.png,垫圈,24-110.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\24-110.png,0.999996,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.01944
cleaning_only,垫圈,30.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB-T 1230-91\30.png,垫圈,27.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB-T 1230-91\27.png,0.999999,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019662
cleaning_only,垫圈,30.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\弹簧垫圈 - GB 7244-87\30.png,垫圈,27.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\弹簧垫圈 - GB 7244-87\27.png,0.999995,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019703
cleaning_only,垫圈,36-140.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\36-140.png,垫圈,30-140.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\30-140.png,0.999997,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.01902
cleaning_only,垫圈,36-90.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\36-90.png,垫圈,36-100.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\36-100.png,0.999994,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019556
cleaning_only,垫圈,36.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 849-88\36.png,垫圈,30.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 849-88\30.png,0.999997,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019509
cleaning_only,垫圈,5.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\锯齿锁紧垫圈 - GB 862.2-87\5.png,垫圈,5.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\带齿锁紧垫圈 - GB 861.1-87\5.png,0.99999,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019176
cleaning_only,垫圈,6-35.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\6-35.png,垫圈,8-30.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\8-30.png,0.999997,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.019035
cleaning_only,垫圈,8-25.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\8-25.png,垫圈,6-25.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\垫圈 - GB 851-88 - B\6-25.png,0.999985,0.0,1,1.0,1.0,1.0,1.0,1.0,0.959036,0.980723,0.018576
